,number,state,value,datetime_start,datetime_complete,params,params,system_attrs
,,,,,,learning_rate,weight_decay,_number
336,336,TrialState.COMPLETE,0.37006211280822754,2019-07-18 01:59:03.201516,2019-07-18 02:00:23.990882,0.00030947092681566724,9.897208192085889e-06,336
337,337,TrialState.COMPLETE,0.47088509798049927,2019-07-18 02:00:24.019991,2019-07-18 02:01:44.745879,1.5550806336412813e-05,2.8103487142454442e-06,337
338,338,TrialState.COMPLETE,0.40261489152908325,2019-07-18 02:01:44.776233,2019-07-18 02:03:06.076100,5.412733082200083e-05,1.3211000158921432e-05,338
339,339,TrialState.COMPLETE,0.35244743525981903,2019-07-18 02:03:06.105440,2019-07-18 02:04:27.392774,0.0003608158481203209,1.951785501221841e-05,339
340,340,TrialState.COMPLETE,0.46630293130874634,2019-07-18 02:04:27.422092,2019-07-18 02:05:47.721697,0.00022284266337731722,1.9996382814990927e-06,340
341,341,TrialState.COMPLETE,0.41603410243988037,2019-07-18 02:05:47.751897,2019-07-18 02:07:08.617605,0.0001192924326916845,4.096247749611826e-05,341
342,342,TrialState.COMPLETE,0.514344334602356,2019-07-18 02:07:08.647361,2019-07-18 02:08:29.356689,3.24494276848455e-06,1.1126560895109263e-06,342
343,343,TrialState.COMPLETE,0.43911342322826385,2019-07-18 02:08:29.386722,2019-07-18 02:09:50.680463,0.00015025138587978297,2.8414375545774504e-05,343
344,344,TrialState.COMPLETE,0.4678500294685364,2019-07-18 02:09:50.710417,2019-07-18 02:11:11.379638,1.1625786145477117e-05,4.485629449506774e-06,344
345,345,TrialState.COMPLETE,0.47044500708580017,2019-07-18 02:11:11.409308,2019-07-18 02:12:32.769464,7.434517233325831e-05,7.757486476901311e-06,345
346,346,TrialState.COMPLETE,0.4234555959701538,2019-07-18 02:12:32.799653,2019-07-18 02:13:53.307662,4.401245397894229e-05,4.1962447201956616e-07,346
347,347,TrialState.COMPLETE,0.4134342819452286,2019-07-18 02:13:53.338084,2019-07-18 02:15:14.191175,2.8786232040540945e-05,1.08814684071682e-05,347
348,348,TrialState.COMPLETE,0.4952763617038727,2019-07-18 02:15:14.221459,2019-07-18 02:16:35.164422,2.334256969139094e-05,1.5919564762277767e-05,348
349,349,TrialState.COMPLETE,0.4395392835140228,2019-07-18 02:16:35.194550,2019-07-18 02:17:56.035202,1.3528373263677321e-05,1.4093793816014996e-06,349
350,350,TrialState.COMPLETE,0.41279448568820953,2019-07-18 02:17:56.065743,2019-07-18 02:19:16.686865,0.00018172964158963946,3.19200487427352e-07,350
351,351,TrialState.COMPLETE,0.4994840621948242,2019-07-18 02:19:16.717598,2019-07-18 02:20:37.726993,5.8877030975777765e-06,0.00011047191742990538,351
352,352,TrialState.COMPLETE,0.5168666839599609,2019-07-18 02:20:37.757787,2019-07-18 02:21:58.231915,8.885425011176005e-06,2.2901952631754747e-06,352
353,353,TrialState.COMPLETE,0.4611993283033371,2019-07-18 02:21:58.262901,2019-07-18 02:23:18.988972,0.0006726888149712813,2.4405043066059505e-05,353
354,354,TrialState.COMPLETE,0.3649292290210724,2019-07-18 02:23:19.020055,2019-07-18 02:24:40.031244,0.0002637039403532701,5.45423708811955e-06,354
355,355,TrialState.COMPLETE,0.46473175287246704,2019-07-18 02:24:40.061686,2019-07-18 02:26:00.597726,0.0008409813026419802,0.00037867931213728237,355
356,356,TrialState.COMPLETE,0.4225349724292755,2019-07-18 02:26:00.628830,2019-07-18 02:27:21.455656,0.00013109663771942193,6.152680520934381e-07,356
357,357,TrialState.COMPLETE,0.43610286712646484,2019-07-18 02:27:21.486518,2019-07-18 02:28:42.036548,9.52112185685297e-05,3.2764669329176804e-06,357
358,358,TrialState.COMPLETE,0.4381754696369171,2019-07-18 02:28:42.067972,2019-07-18 02:30:02.655525,0.0005163923921743824,1.6449947491218248e-06,358
359,359,TrialState.COMPLETE,0.4259732961654663,2019-07-18 02:30:02.686493,2019-07-18 02:31:23.376074,6.528789705591006e-05,4.000467539740687e-06,359
360,360,TrialState.COMPLETE,0.40576426684856415,2019-07-18 02:31:23.407649,2019-07-18 02:32:44.242881,0.00039751922404766853,5.121453170731541e-05,360
361,361,TrialState.COMPLETE,0.38917508721351624,2019-07-18 02:32:44.274079,2019-07-18 02:34:05.340678,3.3136106535980385e-05,1.8044814522183705e-07,361
362,362,TrialState.COMPLETE,0.6310451328754425,2019-07-18 02:34:05.372015,2019-07-18 02:35:25.702382,1.214099057879986e-06,8.109550105822682e-06,362
363,363,TrialState.COMPLETE,0.42313244938850403,2019-07-18 02:35:25.733933,2019-07-18 02:36:46.992047,0.00033445502521943694,9.136729453745522e-07,363
364,364,TrialState.COMPLETE,0.34391897916793823,2019-07-18 02:36:47.023770,2019-07-18 02:38:07.947944,0.00020083973771528723,6.608180101791077e-05,364
365,365,TrialState.COMPLETE,0.40545493364334106,2019-07-18 02:38:07.979329,2019-07-18 02:39:28.612434,0.00044044588336874775,2.6080699510481746e-06,365
366,366,TrialState.COMPLETE,0.3791632801294327,2019-07-18 02:39:28.644016,2019-07-18 02:40:49.361432,0.00019498666106555675,6.280492567198358e-05,366
367,367,TrialState.COMPLETE,0.5192499756813049,2019-07-18 02:40:49.392805,2019-07-18 02:42:10.843803,0.0005644257297937128,3.460718501888113e-05,367
368,368,TrialState.COMPLETE,0.4342067986726761,2019-07-18 02:42:10.875547,2019-07-18 02:43:31.590155,0.00029462029415275505,0.0006424063690209907,368
369,369,TrialState.COMPLETE,0.38374657928943634,2019-07-18 02:43:31.622039,2019-07-18 02:44:52.524581,0.00022331838570414727,0.000221603070275418,369
370,370,TrialState.COMPLETE,0.4357483834028244,2019-07-18 02:44:52.556863,2019-07-18 02:46:13.410522,0.00024184455228533027,5.165630689464378e-07,370
371,371,TrialState.COMPLETE,0.43144503235816956,2019-07-18 02:46:13.442492,2019-07-18 02:47:34.249750,0.000764509572419033,0.0008212515718158116,371
372,372,TrialState.COMPLETE,0.3851264864206314,2019-07-18 02:47:34.282341,2019-07-18 02:48:55.110290,0.00016383430705353016,6.1626355792633574e-06,372
373,373,TrialState.COMPLETE,0.4184555560350418,2019-07-18 02:48:55.142757,2019-07-18 02:50:16.149029,0.0003555468853495101,1.176484413497576e-06,373
374,374,TrialState.COMPLETE,0.4474295675754547,2019-07-18 02:50:16.181567,2019-07-18 02:51:36.965836,0.00029050015163187477,7.198175732141444e-07,374
375,375,TrialState.COMPLETE,0.40679723024368286,2019-07-18 02:51:36.998228,2019-07-18 02:52:58.107464,0.0006276167275537454,1.5203211822829286e-05,375
376,376,TrialState.COMPLETE,0.5200152695178986,2019-07-18 02:52:58.140089,2019-07-18 02:54:18.914964,0.00046719656174681277,0.00045343026681533545,376
377,377,TrialState.COMPLETE,0.40551868081092834,2019-07-18 02:54:18.947626,2019-07-18 02:55:39.740845,0.0001982617137166287,1.0908730938570287e-05,377
378,378,TrialState.COMPLETE,0.43465714156627655,2019-07-18 02:55:39.773732,2019-07-18 02:57:00.419868,0.00015486363092964025,3.592114664087392e-07,378
379,379,TrialState.COMPLETE,0.44957515597343445,2019-07-18 02:57:00.453068,2019-07-18 02:58:21.306567,0.000925112391010871,0.00013209689494612928,379
380,380,TrialState.COMPLETE,0.3977268487215042,2019-07-18 02:58:21.339528,2019-07-18 02:59:42.405310,0.00024205521504482022,1.8387633283045597e-05,380
381,381,TrialState.COMPLETE,0.4172232151031494,2019-07-18 02:59:42.438095,2019-07-18 03:01:03.510475,0.0005237642683358369,7.779439084814043e-05,381
382,382,TrialState.COMPLETE,0.4261464476585388,2019-07-18 03:01:03.543594,2019-07-18 03:02:24.396734,0.00033888488913143484,1.7281057385694171e-06,382
383,383,TrialState.COMPLETE,0.42893296480178833,2019-07-18 03:02:24.430187,2019-07-18 03:03:45.893125,0.0009954766740695724,3.178932709538587e-06,383
384,384,TrialState.COMPLETE,0.44898004829883575,2019-07-18 03:03:45.926319,2019-07-18 03:05:06.934922,0.0002726225357576198,0.00027209818758187307,384
385,385,TrialState.COMPLETE,0.44758129119873047,2019-07-18 03:05:06.967816,2019-07-18 03:06:28.100528,0.00011367292706190182,2.442042991008374e-07,385
386,386,TrialState.COMPLETE,0.41424375772476196,2019-07-18 03:06:28.134099,2019-07-18 03:07:49.351093,0.00013874673078451534,1.3061761837873495e-05,386
387,387,TrialState.COMPLETE,0.4445727914571762,2019-07-18 03:07:49.384658,2019-07-18 03:09:10.646509,0.00043085935843331657,1.1843381860456909e-07,387
388,388,TrialState.COMPLETE,0.5065424144268036,2019-07-18 03:09:10.680615,2019-07-18 03:10:32.194260,0.0006929148566138752,6.876120156874285e-06,388
389,389,TrialState.COMPLETE,0.4246181547641754,2019-07-18 03:10:32.227841,2019-07-18 03:11:52.963504,0.0004036038959558422,2.0894284111412255e-06,389
390,390,TrialState.COMPLETE,0.38457338511943817,2019-07-18 03:11:52.997428,2019-07-18 03:13:13.961342,0.00021080775899463432,3.036118961618623e-05,390
391,391,TrialState.COMPLETE,0.42830270528793335,2019-07-18 03:13:13.995796,2019-07-18 03:14:35.071817,0.00017550818741485024,2.34280584387724e-05,391
392,392,TrialState.COMPLETE,0.5361455082893372,2019-07-18 03:14:35.114834,2019-07-18 03:15:55.583857,1.5130451641480437e-06,1.014885231536205e-06,392
393,393,TrialState.COMPLETE,0.42462462186813354,2019-07-18 03:15:55.617764,2019-07-18 03:17:16.721595,0.00010919145391122515,5.0546582965337565e-06,393
394,394,TrialState.COMPLETE,0.474595844745636,2019-07-18 03:17:16.756247,2019-07-18 03:18:37.040444,0.0005835773340543905,0.00017105286319786894,394
395,395,TrialState.COMPLETE,0.46164458990097046,2019-07-18 03:18:37.074494,2019-07-18 03:19:57.907574,0.000844370358891786,9.745871481661713e-06,395
396,396,TrialState.COMPLETE,0.4790594130754471,2019-07-18 03:19:57.941379,2019-07-18 03:21:18.422203,0.00031572139629356923,8.050917250166434e-07,396
397,397,TrialState.COMPLETE,0.4470900446176529,2019-07-18 03:21:18.456514,2019-07-18 03:22:39.280698,0.00012522831116562987,4.118885470032948e-05,397
398,398,TrialState.COMPLETE,0.3838796466588974,2019-07-18 03:22:39.315087,2019-07-18 03:24:00.525410,0.00037288176898709555,9.563386816040553e-05,398
399,399,TrialState.COMPLETE,0.4568278193473816,2019-07-18 03:24:00.559504,2019-07-18 03:25:21.569655,7.995098068982746e-05,3.936285878347706e-06,399
400,400,TrialState.COMPLETE,0.5130388140678406,2019-07-18 03:25:21.604573,2019-07-18 03:26:42.522842,2.411535168518272e-06,8.73176211184062e-06,400
401,401,TrialState.COMPLETE,0.4566101133823395,2019-07-18 03:26:42.557229,2019-07-18 03:28:03.490589,2.1075115573297406e-05,7.061008660602131e-05,401
402,402,TrialState.COMPLETE,0.4133058786392212,2019-07-18 03:28:03.524946,2019-07-18 03:29:24.460968,5.4281734214893816e-05,5.6295835818932703e-05,402
403,403,TrialState.COMPLETE,0.46364055573940277,2019-07-18 03:29:24.495696,2019-07-18 03:30:45.816805,3.5768761629558846e-05,4.615672101230865e-05,403
404,404,TrialState.COMPLETE,0.48086346685886383,2019-07-18 03:30:45.851519,2019-07-18 03:32:07.543518,2.6051886614368293e-05,0.00010331809481535415,404
405,405,TrialState.COMPLETE,0.488095298409462,2019-07-18 03:32:07.579244,2019-07-18 03:33:28.729445,4.254742024742698e-05,2.6380590302099846e-05,405
406,406,TrialState.COMPLETE,0.4376271069049835,2019-07-18 03:33:28.765889,2019-07-18 03:34:49.605265,9.772130291721756e-05,0.0003356567727562501,406
407,407,TrialState.COMPLETE,0.42952848970890045,2019-07-18 03:34:49.640705,2019-07-18 03:36:10.469711,6.51779087201295e-05,3.306363785338601e-05,407
408,408,TrialState.COMPLETE,0.37722688913345337,2019-07-18 03:36:10.505569,2019-07-18 03:37:31.450313,0.0002602921236858821,0.00015351932108834322,408
409,409,TrialState.COMPLETE,0.42480191588401794,2019-07-18 03:37:31.485953,2019-07-18 03:38:52.037558,0.00019734746608819848,2.0849100417302027e-05,409
410,410,TrialState.COMPLETE,0.37365761399269104,2019-07-18 03:38:52.073215,2019-07-18 03:40:12.947386,8.200981764061477e-05,8.01577269662442e-05,410
411,411,TrialState.COMPLETE,0.37289030849933624,2019-07-18 03:40:12.983767,2019-07-18 03:41:34.176742,0.0005044361299919293,0.0001217005314629109,411
412,412,TrialState.COMPLETE,0.44017423689365387,2019-07-18 03:41:34.212434,2019-07-18 03:42:55.090197,0.0001545869909842746,6.908816853848029e-05,412
413,413,TrialState.COMPLETE,0.433685764670372,2019-07-18 03:42:55.126079,2019-07-18 03:44:16.579242,1.801098639817373e-05,5.154682990550349e-05,413
414,414,TrialState.COMPLETE,0.4236293286085129,2019-07-18 03:44:16.614936,2019-07-18 03:45:37.598355,4.990536621543457e-05,0.0001955823148811849,414
415,415,TrialState.COMPLETE,0.43976837396621704,2019-07-18 03:45:37.634288,2019-07-18 03:46:58.271339,0.00029927908689110494,3.572220130355324e-05,415
416,416,TrialState.COMPLETE,0.4947947710752487,2019-07-18 03:46:58.307491,2019-07-18 03:48:18.850681,0.0001298086768549792,8.854477757853945e-05,416
417,417,TrialState.COMPLETE,0.4234384596347809,2019-07-18 03:48:18.886733,2019-07-18 03:49:40.356663,0.00023859978306654033,1.4597429186179097e-05,417
418,418,TrialState.COMPLETE,0.4187670052051544,2019-07-18 03:49:40.392877,2019-07-18 03:51:01.186150,0.00017249515031114455,1.82923965682544e-05,418
419,419,TrialState.COMPLETE,0.4418214410543442,2019-07-18 03:51:01.221967,2019-07-18 03:52:21.903377,2.9849254234249506e-05,2.7157480156734733e-05,419
420,420,TrialState.COMPLETE,0.44758011400699615,2019-07-18 03:52:21.940990,2019-07-18 03:53:42.863595,9.538461269353296e-05,0.0001456267464837552,420
421,421,TrialState.COMPLETE,0.42236973345279694,2019-07-18 03:53:42.900160,2019-07-18 03:55:03.577731,3.9800811096025134e-05,1.1741121693798913e-05,421
422,422,TrialState.COMPLETE,0.4113612025976181,2019-07-18 03:55:03.614816,2019-07-18 03:56:25.003386,5.833113769818359e-05,6.126270850171426e-05,422
423,423,TrialState.COMPLETE,0.44970473647117615,2019-07-18 03:56:25.040626,2019-07-18 03:57:45.598794,0.00022147145063919422,0.00026065775973544276,423
424,424,TrialState.COMPLETE,0.3850037306547165,2019-07-18 03:57:45.635323,2019-07-18 03:59:06.270381,0.0003543298980215373,4.1179581385696164e-05,424
425,425,TrialState.COMPLETE,0.3711688220500946,2019-07-18 03:59:06.307608,2019-07-18 04:00:27.209101,0.00014819185831036312,1.9492768820013958e-05,425
426,426,TrialState.COMPLETE,0.3299219608306885,2019-07-18 04:00:27.246361,2019-07-18 04:01:47.911335,0.0004415834687763233,0.00010995420015190182,426
427,427,TrialState.COMPLETE,0.4599010497331619,2019-07-18 04:01:47.948462,2019-07-18 04:03:09.102715,0.0007325075970420097,0.00023213655483459347,427
428,428,TrialState.COMPLETE,0.45347437262535095,2019-07-18 04:03:09.140473,2019-07-18 04:04:29.889748,0.000465730489695076,0.0004731631948255702,428
429,429,TrialState.COMPLETE,0.4395550787448883,2019-07-18 04:04:29.927390,2019-07-18 04:05:51.000635,0.0005667678511283342,0.00040673641829270233,429
430,430,TrialState.COMPLETE,0.3844924569129944,2019-07-18 04:05:51.038494,2019-07-18 04:07:12.186912,0.000965764849717477,0.0006204070063777059,430
431,431,TrialState.COMPLETE,0.4254467040300369,2019-07-18 04:07:12.224181,2019-07-18 04:08:32.876256,0.0003926535719225406,0.0003089084512047108,431
432,432,TrialState.COMPLETE,0.39100322127342224,2019-07-18 04:08:32.913944,2019-07-18 04:09:53.692219,0.0006911471719655031,0.00018388080607892074,432
433,433,TrialState.COMPLETE,0.4562062919139862,2019-07-18 04:09:53.729489,2019-07-18 04:11:14.239193,0.000307935300059022,0.0007320934204476076,433
434,434,TrialState.COMPLETE,0.4013015329837799,2019-07-18 04:11:14.276543,2019-07-18 04:12:35.444842,0.0004644070510365621,0.0001134113460819017,434
435,435,TrialState.COMPLETE,0.36719679832458496,2019-07-18 04:12:35.482913,2019-07-18 04:13:56.820434,0.0002713904508503883,5.945520243987417e-06,435
436,436,TrialState.COMPLETE,0.4515372961759567,2019-07-18 04:13:56.858558,2019-07-18 04:15:17.915621,0.0006004837377340095,2.5912936329736147e-06,436
437,437,TrialState.COMPLETE,0.4194982051849365,2019-07-18 04:15:17.952948,2019-07-18 04:16:38.950598,0.00041038574268910594,1.3790623501573055e-06,437
438,438,TrialState.COMPLETE,0.4123269319534302,2019-07-18 04:16:38.988163,2019-07-18 04:18:00.083763,0.000807857576276554,0.000992365121472131,438
439,439,TrialState.COMPLETE,0.41954195499420166,2019-07-18 04:18:00.122360,2019-07-18 04:19:20.982860,0.00035018077922115354,0.00013803572334394562,439
440,440,TrialState.COMPLETE,0.5570915043354034,2019-07-18 04:19:21.021217,2019-07-18 04:20:42.136163,0.00020156856540846972,2.0221214205774716e-07,440
441,441,TrialState.COMPLETE,0.4070822596549988,2019-07-18 04:20:42.173981,2019-07-18 04:22:03.157997,0.0005108011326219943,0.0001108436989044063,441
442,442,TrialState.COMPLETE,0.41371577978134155,2019-07-18 04:22:03.195722,2019-07-18 04:23:24.619760,0.0006363894291898684,8.419699696913134e-06,442
443,443,TrialState.COMPLETE,0.4186755120754242,2019-07-18 04:23:24.659059,2019-07-18 04:24:45.262660,0.000247691455972033,0.00021833787477501044,443
444,444,TrialState.COMPLETE,0.3904534727334976,2019-07-18 04:24:45.301458,2019-07-18 04:26:06.058458,0.0003124732160402184,4.68246359943759e-06,444
445,445,TrialState.COMPLETE,0.4834958016872406,2019-07-18 04:26:06.097064,2019-07-18 04:27:26.953848,0.0004140334905657239,8.815735040135109e-05,445
446,446,TrialState.COMPLETE,0.44536156952381134,2019-07-18 04:27:26.992536,2019-07-18 04:28:48.254117,0.00018171611817038882,1.002662530687048e-07,446
447,447,TrialState.COMPLETE,0.5400936603546143,2019-07-18 04:28:48.292705,2019-07-18 04:30:08.945902,0.0009769006084092411,1.4859195602245988e-07,447
448,448,TrialState.COMPLETE,0.43691687285900116,2019-07-18 04:30:08.985976,2019-07-18 04:31:30.127325,0.0005096759283536093,1.3219344783401157e-05,448
449,449,TrialState.COMPLETE,0.4401261955499649,2019-07-18 04:31:30.166435,2019-07-18 04:32:50.863812,0.0002651466896695851,4.7872461306054925e-05,449
450,450,TrialState.COMPLETE,0.3756961524486542,2019-07-18 04:32:50.902678,2019-07-18 04:34:11.952554,0.0003651538230936914,6.822311314600275e-06,450
451,451,TrialState.COMPLETE,0.38354624807834625,2019-07-18 04:34:11.991659,2019-07-18 04:35:32.689061,0.0008586889946467508,3.305155556986929e-06,451
452,452,TrialState.COMPLETE,0.48319220542907715,2019-07-18 04:35:32.728238,2019-07-18 04:36:53.980065,0.0006252811381131256,0.00016779855801709042,452
453,453,TrialState.COMPLETE,0.43998976051807404,2019-07-18 04:36:54.019745,2019-07-18 04:38:14.689843,0.0002093774061943705,3.705756337770262e-05,453
454,454,TrialState.COMPLETE,0.3478245884180069,2019-07-18 04:38:14.729069,2019-07-18 04:39:35.374815,0.0007671033049156486,6.055263395527117e-05,454
455,455,TrialState.COMPLETE,0.47067613899707794,2019-07-18 04:39:35.414336,2019-07-18 04:40:56.179572,0.0007544521029124367,7.022665902243485e-05,455
456,456,TrialState.COMPLETE,0.511606752872467,2019-07-18 04:40:56.219452,2019-07-18 04:42:17.298164,0.0009064247159629846,9.050827080606577e-05,456
457,457,TrialState.COMPLETE,0.3930780589580536,2019-07-18 04:42:17.338269,2019-07-18 04:43:38.211034,0.0006892709621588646,0.00036916076045217735,457
458,458,TrialState.COMPLETE,0.4365382492542267,2019-07-18 04:43:38.251012,2019-07-18 04:44:59.418681,0.0005725092989522612,0.0001966284560107733,458
459,459,TrialState.COMPLETE,0.3907126784324646,2019-07-18 04:44:59.458697,2019-07-18 04:46:20.566363,0.0004582607854575518,0.00011936993130213727,459
460,460,TrialState.COMPLETE,0.4061952829360962,2019-07-18 04:46:20.606038,2019-07-18 04:47:41.479047,0.0007571276556497991,0.00029421639243284157,460
461,461,TrialState.COMPLETE,0.5066974610090256,2019-07-18 04:47:41.518943,2019-07-18 04:49:03.007689,0.0009520006806565407,5.732507459175212e-05,461
462,462,TrialState.COMPLETE,0.4300495684146881,2019-07-18 04:49:03.047618,2019-07-18 04:50:23.894933,0.0004153525692406944,0.00024029828735778265,462
463,463,TrialState.COMPLETE,0.4091499149799347,2019-07-18 04:50:23.935170,2019-07-18 04:51:44.642952,0.00032033634268196625,0.0001438968013374768,463
464,464,TrialState.COMPLETE,0.39294053614139557,2019-07-18 04:51:44.683566,2019-07-18 04:53:05.528082,0.0004926841385926337,0.0001040433143794861,464
465,465,TrialState.COMPLETE,0.39368653297424316,2019-07-18 04:53:05.568834,2019-07-18 04:54:26.068036,0.0005592776120238478,5.933063924831608e-05,465
466,466,TrialState.COMPLETE,0.4552821069955826,2019-07-18 04:54:26.108661,2019-07-18 04:55:46.685973,0.00028224069833699555,8.122255920520786e-05,466
467,467,TrialState.COMPLETE,0.4114924520254135,2019-07-18 04:55:46.726346,2019-07-18 04:57:07.751885,0.0006391920585087574,2.9409752368000596e-05,467
468,468,TrialState.COMPLETE,0.43913164734840393,2019-07-18 04:57:07.792054,2019-07-18 04:58:28.318792,0.000337205822380726,4.7483374798599064e-05,468
469,469,TrialState.COMPLETE,0.4069935232400894,2019-07-18 04:58:28.359654,2019-07-18 04:59:49.443320,0.0009941220376095657,6.675219779194974e-05,469
470,470,TrialState.COMPLETE,0.41431601345539093,2019-07-18 04:59:49.484369,2019-07-18 05:01:10.056153,0.000793835210365015,0.00012768796840773532,470
471,471,TrialState.COMPLETE,0.4693955183029175,2019-07-18 05:01:10.096699,2019-07-18 05:02:30.633759,0.0004300904092053485,0.0001667332916740476,471
472,472,TrialState.COMPLETE,0.46333713829517365,2019-07-18 05:02:30.674573,2019-07-18 05:03:51.462930,0.00023825766580468782,0.00055601473180884,472
473,473,TrialState.COMPLETE,0.3830344080924988,2019-07-18 05:03:51.503608,2019-07-18 05:05:12.228193,0.00038083139434822187,3.001185930018681e-07,473
474,474,TrialState.COMPLETE,0.46928830444812775,2019-07-18 05:05:12.269330,2019-07-18 05:06:32.730194,0.0005404306378402048,4.827308115571214e-07,474
475,475,TrialState.COMPLETE,0.3915256857872009,2019-07-18 05:06:32.771362,2019-07-18 05:07:53.464002,0.00015480068005549648,9.825861738431077e-05,475
476,476,TrialState.COMPLETE,0.41992855072021484,2019-07-18 05:07:53.505310,2019-07-18 05:09:14.316203,0.0002265399948104543,4.027028465271251e-05,476
477,477,TrialState.COMPLETE,0.40192878246307373,2019-07-18 05:09:14.358594,2019-07-18 05:10:35.306157,0.0008442355250038664,0.00028934604153849265,477
478,478,TrialState.COMPLETE,0.4970700591802597,2019-07-18 05:10:35.347758,2019-07-18 05:11:56.318608,0.000991069957020975,7.643683788442199e-05,478
479,479,TrialState.COMPLETE,0.4359838217496872,2019-07-18 05:11:56.360086,2019-07-18 05:13:17.113622,0.00028434996007762627,0.0003977725187560322,479
480,480,TrialState.COMPLETE,0.43707334995269775,2019-07-18 05:13:17.157229,2019-07-18 05:14:38.057977,0.000657194013788395,3.3658032012117575e-05,480
481,481,TrialState.COMPLETE,0.41776934266090393,2019-07-18 05:14:38.099540,2019-07-18 05:15:59.076348,0.00017416623409851823,6.355167280001398e-07,481
482,482,TrialState.COMPLETE,0.4452165216207504,2019-07-18 05:15:59.117828,2019-07-18 05:17:19.976913,0.00046776133361319623,0.00019904712835968987,482
483,483,TrialState.COMPLETE,0.49015820026397705,2019-07-18 05:17:20.027773,2019-07-18 05:18:40.406925,0.00036671794478887687,5.4691579967828396e-05,483
484,484,TrialState.COMPLETE,0.49611878395080566,2019-07-18 05:18:40.448877,2019-07-18 05:20:00.840739,0.0001936607529840634,0.00014141999028456824,484
485,485,TrialState.COMPLETE,0.44139888882637024,2019-07-18 05:20:00.882736,2019-07-18 05:21:21.767233,0.0007196393991469744,0.0004958980106877953,485
486,486,TrialState.COMPLETE,0.4480516016483307,2019-07-18 05:21:21.809226,2019-07-18 05:22:42.514436,0.000303947267850917,2.282661158862211e-05,486
487,487,TrialState.COMPLETE,0.42906083166599274,2019-07-18 05:22:42.557372,2019-07-18 05:24:04.033658,0.0001344346160492686,1.1100988781736993e-06,487
488,488,TrialState.COMPLETE,0.4187173843383789,2019-07-18 05:24:04.075837,2019-07-18 05:25:24.780875,0.00025710840017118935,0.00024971103347458525,488
489,489,TrialState.COMPLETE,0.4245932996273041,2019-07-18 05:25:24.824046,2019-07-18 05:26:45.324998,0.000608485004951323,1.7723083752843949e-06,489
490,490,TrialState.COMPLETE,0.42914076149463654,2019-07-18 05:26:45.368114,2019-07-18 05:28:06.115904,0.0005293590891655499,8.716036169443874e-07,490
491,491,TrialState.COMPLETE,0.4214296042919159,2019-07-18 05:28:06.158794,2019-07-18 05:29:27.445289,0.000415382959562381,0.0008191978905271458,491
492,492,TrialState.COMPLETE,0.4324578642845154,2019-07-18 05:29:27.488328,2019-07-18 05:30:47.987283,0.00011683715982983767,2.6107846260233096e-05,492
493,493,TrialState.COMPLETE,0.42086684703826904,2019-07-18 05:30:48.030172,2019-07-18 05:32:08.832344,0.0003295770514003146,4.0315803184181133e-07,493
494,494,TrialState.COMPLETE,0.400905042886734,2019-07-18 05:32:08.875255,2019-07-18 05:33:29.452470,0.0002146595231236547,4.530836552920679e-05,494
495,495,TrialState.COMPLETE,0.48776090145111084,2019-07-18 05:33:29.495627,2019-07-18 05:34:50.755449,0.000995602075375927,8.739847707582883e-05,495
496,496,TrialState.COMPLETE,0.4265669882297516,2019-07-18 05:34:50.797866,2019-07-18 05:36:11.099989,0.00047548830306812706,6.846285949073014e-05,496
497,497,TrialState.COMPLETE,0.3860870599746704,2019-07-18 05:36:11.143266,2019-07-18 05:37:32.249415,0.000830968315600766,1.4499523533424276e-06,497
498,498,TrialState.COMPLETE,0.37323184311389923,2019-07-18 05:37:32.292979,2019-07-18 05:38:52.519190,0.00026288480503201963,0.00010640118801122513,498
499,499,TrialState.COMPLETE,0.4666885733604431,2019-07-18 05:38:52.562058,2019-07-18 05:40:13.347413,0.0001661445795157784,2.3488249075554487e-06,499
500,500,TrialState.COMPLETE,0.4404486417770386,2019-07-18 05:40:13.391088,2019-07-18 05:41:34.085995,0.0003767752705507693,1.5909062702741216e-05,500
501,501,TrialState.COMPLETE,0.3893391638994217,2019-07-18 05:41:34.131038,2019-07-18 05:42:55.003112,0.000577853107210307,0.00034226676781825064,501
502,502,TrialState.COMPLETE,0.39204977452754974,2019-07-18 05:42:55.046103,2019-07-18 05:44:15.959949,0.0007503195900644907,0.00016167008314886183,502
503,503,TrialState.COMPLETE,0.4177646040916443,2019-07-18 05:44:16.003571,2019-07-18 05:45:37.036106,0.00022706429264729978,3.183482876321959e-05,503
504,504,TrialState.COMPLETE,0.37337687611579895,2019-07-18 05:45:37.079695,2019-07-18 05:46:58.667353,0.0001901383895998903,4.0343335959614915e-05,504
505,505,TrialState.COMPLETE,0.3700510263442993,2019-07-18 05:46:58.710650,2019-07-18 05:48:19.706363,0.0003262499291849913,5.671622156501845e-07,505
506,506,TrialState.COMPLETE,0.4827616214752197,2019-07-18 05:48:19.749907,2019-07-18 05:49:40.682202,0.000441218447203402,2.133439427574891e-05,506
507,507,TrialState.COMPLETE,0.47306644916534424,2019-07-18 05:49:40.726531,2019-07-18 05:51:02.176337,0.00013940315472773314,5.7014675556518115e-05,507
508,508,TrialState.COMPLETE,0.41510410606861115,2019-07-18 05:51:02.219955,2019-07-18 05:52:22.905664,0.00029574374746466016,0.00012264402877511384,508
509,509,TrialState.COMPLETE,0.38163766264915466,2019-07-18 05:52:22.951158,2019-07-18 05:53:44.135237,0.000656458307796459,7.816457650627916e-05,509
